Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-08-15 00:00:00-04:00,208.8707294296465,210.68993123950483,207.53600643526408,209.64190673828125,42561600,0.0,0.0,0.0
2024-08-16 00:00:00-04:00,208.9795174330872,211.5600003807683,208.89053890397906,210.19561767578125,30427400,0.0,0.0,0.0
2024-08-19 00:00:00-04:00,210.5515325416813,212.77608613523608,210.41311647708667,212.7661895751953,17246200,0.0,0.0,0.0
2024-08-20 00:00:00-04:00,212.45969241144226,212.5190114252655,209.65181512486933,210.28457641601562,21703900,0.0,0.0,0.0
2024-08-21 00:00:00-04:00,211.85659180007883,213.22098947044304,210.41311216832528,213.02325439453125,19623100,0.0,0.0,0.0
2024-08-22 00:00:00-04:00,213.13202247188082,213.92296281828905,210.71961519116343,211.14474487304688,18084300,0.0,0.0,0.0
2024-08-23 00:00:00-04:00,212.7464163070839,218.57969935703116,212.3608276123456,217.8876190185547,40003100,0.0,0.0,0.0
2024-08-26 00:00:00-04:00,219.42007534226912,219.93419862622005,217.59100696967909,217.95681762695312,24865500,0.0,0.0,0.0
2024-08-27 00:00:00-04:00,216.43424989798865,216.88903909845382,215.24782426632333,216.26617431640625,19577900,0.0,0.0,0.0
2024-08-28 00:00:00-04:00,215.40598875551504,216.64185184808804,213.8240930487532,214.80288696289062,19685000,0.0,0.0,0.0
2024-08-29 00:00:00-04:00,216.30571341573798,218.48082956921243,214.69414302075148,216.3353729248047,24599500,0.0,0.0,0.0
2024-08-30 00:00:00-04:00,217.225207999802,218.00626689859914,214.94132015034376,217.5910186767578,23010500,0.0,0.0,0.0
2024-09-03 00:00:00-04:00,215.66305778613594,216.88902431794767,210.5020923081908,210.93711853027344,31338500,0.0,0.0,0.0
2024-09-04 00:00:00-04:00,210.35378234277326,212.9342651143441,209.30577284154563,210.58119201660156,23706300,0.0,0.0,0.0
2024-09-05 00:00:00-04:00,211.12496493246073,211.60942871354905,208.53460062305362,209.53317260742188,23910500,0.0,0.0,0.0
2024-09-06 00:00:00-04:00,209.53317339567292,210.77893309852365,204.79735247143583,205.5487518310547,34561300,0.0,0.0,0.0
2024-09-09 00:00:00-04:00,205.79592270561895,207.88206027587833,205.1730579457221,206.1221923828125,23584100,0.0,0.0,0.0
2024-09-10 00:00:00-04:00,206.35949883812648,206.4979149157258,203.46262759706934,205.95413208007812,23025700,0.0,0.0,0.0
2024-09-11 00:00:00-04:00,205.12363738322858,206.88350542197543,201.90051149921138,206.55723571777344,27175600,0.0,0.0,0.0
2024-09-12 00:00:00-04:00,207.5360411819317,210.37357829041244,206.05300532684208,209.21681213378906,27611700,0.0,0.0,0.0
2024-09-13 00:00:00-04:00,211.60942543758122,214.7930100383732,211.5204469137241,214.3777618408203,37388100,0.0,0.0,0.0
2024-09-16 00:00:00-04:00,215.16871907424786,215.82124334093965,213.69556479319942,215.14894104003906,23289000,0.0,0.0,0.0
2024-09-17 00:00:00-04:00,217.0966797144993,219.29157401251283,215.99923256549252,216.92860412597656,35563500,0.0,0.0,0.0
2024-09-18 00:00:00-04:00,216.75061127557603,222.39604059518663,215.78169882230236,216.96812438964844,54085200,0.0,0.0,0.0
2024-09-19 00:00:00-04:00,222.11922588096132,222.1389888301759,218.99496007588994,221.43702697753906,35369500,0.0,0.0,0.0
2024-09-20 00:00:00-04:00,220.92289110534367,220.93278766560934,218.78731598630768,219.0641632080078,34587500,0.0,0.0,0.0
2024-09-23 00:00:00-04:00,220.17148614168133,220.5867343343244,217.53168436159498,218.2633056640625,20157700,0.0,0.0,0.0
2024-09-24 00:00:00-04:00,219.1234956752156,219.42009077699328,217.01757993526903,218.629150390625,20939800,0.0,0.0,0.0
2024-09-25 00:00:00-04:00,218.5715971325044,218.85928909692268,215.81364466266336,215.96246337890625,23242300,0.752,0.0,0.0
2024-09-26 00:00:00-04:00,218.7402507468876,219.37517125793948,216.64699458522136,217.11326599121094,24974700,0.0,0.0,0.0
2024-09-27 00:00:00-04:00,219.10732057475633,220.83351789585996,217.787873247234,218.58152770996094,23959600,0.0,0.0,0.0
2024-09-30 00:00:00-04:00,217.67873405610942,219.83151164366728,216.84540372628683,219.13706970214844,21938200,0.0,0.0,0.0
2024-10-01 00:00:00-04:00,218.42277863541895,218.5914277371711,214.5834949281403,216.16087341308594,30016000,0.0,0.0,0.0
2024-10-02 00:00:00-04:00,215.2680364977264,217.0140642047274,214.4942275598067,215.86326599121094,14455400,0.0,0.0,0.0
2024-10-03 00:00:00-04:00,214.51405330161418,215.50611757364013,213.37318544386412,214.41485595703125,21353000,0.0,0.0,0.0
2024-10-04 00:00:00-04:00,217.54976180199068,218.23428855362798,215.5656333103807,217.41087341308594,27901500,0.0,0.0,0.0
2024-10-07 00:00:00-04:00,216.90493324616898,216.9247787702949,214.15691095616256,215.70452880859375,14891800,0.0,0.0,0.0
2024-10-08 00:00:00-04:00,215.9029540198417,216.63707189863985,214.98032636818243,215.8533477783203,18118600,0.0,0.0,0.0
2024-10-09 00:00:00-04:00,215.80375118668374,217.86724679710846,215.1985913435414,216.3295440673828,18230700,0.0,0.0,0.0
2024-10-10 00:00:00-04:00,214.1866619996666,215.15889584783088,212.89699060602223,215.12913513183594,24571400,0.0,0.0,0.0
2024-10-11 00:00:00-04:00,215.0497762435805,219.851363681734,214.99025480935785,219.50413513183594,19950900,0.0,0.0,0.0
2024-10-14 00:00:00-04:00,219.6926256163612,221.3394559080176,218.6807158405881,221.12120056152344,19263300,0.0,0.0,0.0
2024-10-15 00:00:00-04:00,220.8037572814867,223.71049839812474,220.21842784311028,221.29978942871094,25998800,0.0,0.0,0.0
2024-10-16 00:00:00-04:00,223.10533361035053,225.36723894036422,222.60930147415982,224.94065856933594,27656700,0.0,0.0,0.0
2024-10-17 00:00:00-04:00,225.10931606371136,225.15892230671798,223.12518744504612,224.32557678222656,18003600,0.0,0.0,0.0
2024-10-18 00:00:00-04:00,224.8612779898016,225.2283369042839,223.60135220164275,223.85928344726562,20047400,0.0,0.0,0.0
2024-10-21 00:00:00-04:00,223.83946427141882,223.8989857051049,219.7719947422791,220.3374786376953,24243800,0.0,0.0,0.0
2024-10-22 00:00:00-04:00,219.71247528931468,220.06961903235003,218.55176190887462,219.50413513183594,15813900,0.0,0.0,0.0
2024-10-23 00:00:00-04:00,218.28390724376857,219.04780099516455,215.64501256636424,217.50018310546875,23263500,0.0,0.0,0.0
2024-10-24 00:00:00-04:00,218.68072129524322,219.285881109672,216.7958052241762,217.9763641357422,18381900,0.0,0.0,0.0
2024-10-25 00:00:00-04:00,219.553732464437,220.20849848971764,216.78587992149437,217.15293884277344,23807800,0.0,0.0,0.0
2024-10-28 00:00:00-04:00,219.03786518973203,221.20057318649407,218.73032768570934,220.6946258544922,19877700,0.0,0.0,0.0
2024-10-29 00:00:00-04:00,218.98828236458823,220.1390654654513,218.22438860340574,219.9803466796875,20282200,0.0,0.0,0.0
2024-10-30 00:00:00-04:00,219.31566504709988,222.6985928514143,219.1470007926322,219.68272399902344,19754800,0.0,0.0,0.0
2024-10-31 00:00:00-04:00,219.46447060265936,220.01010900749534,215.9029633184486,216.03192138671875,24078400,0.0,0.0,0.0
2024-11-01 00:00:00-04:00,217.7581109440388,219.21644665659346,216.60731273834813,217.2422332763672,21222200,0.0,0.0,0.0
2024-11-04 00:00:00-05:00,216.76605095128073,219.98034475363144,216.11128487600004,218.3434295654297,20463700,0.0,0.0,0.0
2024-11-05 00:00:00-05:00,217.59938289461755,222.51009821900578,217.32160609784773,222.45057678222656,26404600,0.0,0.0,0.0
2024-11-06 00:00:00-05:00,234.71247332664404,235.69462236719622,230.9029503037671,235.3374786376953,75554600,0.0,0.0,0.0
2024-11-07 00:00:00-05:00,235.01009770452214,236.59740654695472,233.53191653422803,234.504150390625,34970300,0.0,0.0,0.0
