Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-08-15 00:00:00-04:00,47.18000030517578,47.75,45.209999084472656,45.5,6799100,0.0,0.0,0.0
2024-08-16 00:00:00-04:00,46.7400016784668,47.775001525878906,45.9900016784668,47.630001068115234,3963600,0.0,0.0,0.0
2024-08-19 00:00:00-04:00,46.88999938964844,47.310001373291016,46.33000183105469,47.02000045776367,1848400,0.0,0.0,0.0
2024-08-20 00:00:00-04:00,48.29999923706055,48.65999984741211,46.68000030517578,47.4900016784668,4563800,0.0,0.0,0.0
2024-08-21 00:00:00-04:00,47.380001068115234,49.18000030517578,46.939998626708984,49.119998931884766,3893900,0.0,0.0,0.0
2024-08-22 00:00:00-04:00,48.5,48.599998474121094,47.90999984741211,48.060001373291016,2281100,0.0,0.0,0.0
2024-08-23 00:00:00-04:00,48.72999954223633,50.97999954223633,48.5,50.790000915527344,6444500,0.0,0.0,0.0
2024-08-26 00:00:00-04:00,50.88999938964844,50.974998474121094,50.279998779296875,50.5,2794100,0.0,0.0,0.0
2024-08-27 00:00:00-04:00,49.779998779296875,49.810001373291016,48.97999954223633,49.5099983215332,2504800,0.0,0.0,0.0
2024-08-28 00:00:00-04:00,47.7400016784668,47.86000061035156,46.11000061035156,46.939998626708984,2658900,0.0,0.0,0.0
2024-08-29 00:00:00-04:00,48.0099983215332,48.77000045776367,46.939998626708984,47.209999084472656,2912500,0.0,0.0,0.0
2024-08-30 00:00:00-04:00,47.45000076293945,47.70000076293945,46.0,46.75,3175600,0.0,0.0,0.0
2024-09-03 00:00:00-04:00,47.09000015258789,47.130001068115234,45.84000015258789,46.20000076293945,4195800,0.0,0.0,0.0
2024-09-04 00:00:00-04:00,44.9900016784668,46.64500045776367,44.720001220703125,46.25,4725000,0.0,0.0,0.0
2024-09-05 00:00:00-04:00,45.165000915527344,45.630001068115234,44.43000030517578,44.65999984741211,3614700,0.0,0.0,0.0
2024-09-06 00:00:00-04:00,45.220001220703125,45.34000015258789,42.369998931884766,42.599998474121094,7082900,0.0,0.0,0.0
2024-09-09 00:00:00-04:00,44.119998931884766,45.599998474121094,43.64500045776367,45.5099983215332,4151800,0.0,0.0,0.0
2024-09-10 00:00:00-04:00,45.34000015258789,46.2599983215332,45.025001525878906,46.189998626708984,1827800,0.0,0.0,0.0
2024-09-11 00:00:00-04:00,45.27000045776367,46.220001220703125,44.2400016784668,45.900001525878906,3012500,0.0,0.0,0.0
2024-09-12 00:00:00-04:00,46.0,46.68000030517578,45.66999816894531,46.529998779296875,2354200,0.0,0.0,0.0
2024-09-13 00:00:00-04:00,46.0,47.88999938964844,45.970001220703125,47.63999938964844,3863500,0.0,0.0,0.0
2024-09-16 00:00:00-04:00,46.619998931884766,46.65999984741211,45.790000915527344,46.13999938964844,2926900,0.0,0.0,0.0
2024-09-17 00:00:00-04:00,47.189998626708984,48.91999816894531,46.90999984741211,47.77000045776367,4779900,0.0,0.0,0.0
2024-09-18 00:00:00-04:00,47.709999084472656,48.869998931884766,47.119998931884766,47.790000915527344,4158800,0.0,0.0,0.0
2024-09-19 00:00:00-04:00,50.40999984741211,50.90999984741211,49.915000915527344,50.380001068115234,2655100,0.0,0.0,0.0
2024-09-20 00:00:00-04:00,50.130001068115234,50.61000061035156,49.689998626708984,50.029998779296875,1700100,0.0,0.0,0.0
2024-09-23 00:00:00-04:00,50.439998626708984,50.849998474121094,50.22999954223633,50.40999984741211,1610800,0.0,0.0,0.0
2024-09-24 00:00:00-04:00,50.52000045776367,51.29999923706055,49.95000076293945,51.22999954223633,1970500,0.0,0.0,0.0
2024-09-25 00:00:00-04:00,50.59000015258789,50.9900016784668,50.13999938964844,50.29999923706055,1667700,0.0,0.0,0.0
