Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-16 00:00:00-04:00,209.70192691554968,212.6927792822084,207.33661220130327,212.2333984375,6564400,0.0,0.0
2022-08-17 00:00:00-04:00,210.14175693585995,211.29508593148842,207.94259901443814,209.672607421875,4902500,0.0,0.0
2022-08-18 00:00:00-04:00,209.03728676375334,211.11916104094078,207.629823303908,210.3861083984375,4516400,0.0,0.0
2022-08-19 00:00:00-04:00,209.27189148181048,210.36657877318441,207.5907560477743,208.01104736328125,4178800,0.0,0.0
2022-08-22 00:00:00-04:00,205.19611250757592,206.47650882696186,203.49542488831793,203.8961639404297,5139500,0.0,0.0
2022-08-23 00:00:00-04:00,203.29992588272057,204.57055340228632,201.86314155956455,202.12704467773438,3525500,0.0,0.0
2022-08-24 00:00:00-04:00,201.96087990652842,203.64201503581668,201.03233469663604,201.99996948242188,4230800,0.0,0.0
2022-08-25 00:00:00-04:00,202.70372844278666,205.1667896473911,201.83383985064393,205.07882690429688,4495000,0.0,0.0
2022-08-26 00:00:00-04:00,205.0299616018741,205.50887983085363,198.11971084778264,198.305419921875,5060200,0.0,0.0
2022-08-29 00:00:00-04:00,196.70247422321995,199.3512445376508,196.08670518360788,197.75807189941406,4476200,0.0,0.0
2022-08-30 00:00:00-04:00,199.31212722732676,199.79106032889874,195.6859684614062,196.82952880859375,3918200,0.0,0.0
2022-08-31 00:00:00-04:00,196.4580960002101,198.57905972456302,194.1514232317076,194.2198486328125,6559000,0.0,0.0
2022-09-01 00:00:00-04:00,194.2296151220536,195.90096667268563,192.2161663977168,195.60775756835938,5608300,0.0,0.0
2022-09-02 00:00:00-04:00,197.86559279283097,197.90468237578378,192.40191009293267,193.2913360595703,4508100,0.0,0.0
2022-09-06 00:00:00-04:00,193.42812907069217,195.51977177366587,191.9620239541968,194.1514129638672,4547800,0.0,0.0
2022-09-07 00:00:00-04:00,194.219853225106,196.59493653687852,192.76351666222905,195.89120483398438,4098300,0.0,0.0
2022-09-08 00:00:00-04:00,192.93943416739626,196.56560751219453,192.50938917914976,196.17465209960938,4377600,0.0,0.0
2022-09-09 00:00:00-04:00,197.5039690408945,201.73611385664688,196.80023719723206,200.563232421875,4885600,0.0,0.0
2022-09-12 00:00:00-04:00,201.83382449505615,202.50823530212614,200.3188460741589,201.9608917236328,3812300,0.0,0.0
