Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-16 00:00:00-04:00,289.8714662228798,308.39478758831626,289.77884396318353,303.208251953125,10089800,0.0,0.0
2022-08-17 00:00:00-04:00,303.8658096399662,305.17170713505755,300.1426323714793,301.7078552246094,3162600,0.0,0.0
2022-08-18 00:00:00-04:00,300.96691429604505,303.7268993240711,298.42922834169536,301.1984558105469,2899600,0.0,0.0
2022-08-19 00:00:00-04:00,300.9762037949449,302.22653370419766,296.16012868684066,297.595703125,3489100,0.0,0.0
2022-08-22 00:00:00-04:00,294.60421776097456,296.1323864138102,288.69527258994947,289.1583557128906,3144200,0.0,0.0
2022-08-23 00:00:00-04:00,288.232160824825,288.5192700713698,283.0734368287995,284.2403869628906,3317500,0.0,0.0
2022-08-24 00:00:00-04:00,282.52698716436987,287.09300799770165,281.1377378684998,285.3610534667969,2495600,0.0,0.0
2022-08-25 00:00:00-04:00,285.8519002552296,287.07441794756727,283.2493476786973,286.90771484375,2529700,0.0,0.0
2022-08-26 00:00:00-04:00,287.3893595684113,288.51004101689847,276.01603980199985,276.09014892578125,3315500,0.0,0.0
2022-08-29 00:00:00-04:00,274.6731309174389,277.58127823832206,272.5614730028449,274.44158935546875,2711800,0.0,0.0
2022-08-30 00:00:00-04:00,276.51617962861167,277.75723895035526,270.13490917997063,271.4593200683594,2892400,0.0,0.0
2022-08-31 00:00:00-04:00,272.2143946662367,272.6432028964622,268.7372444015705,268.8677673339844,4376200,1.9,0.0
2022-09-01 00:00:00-04:00,268.8491273933948,273.677964218155,267.2830227662456,273.4822082519531,3742500,0.0,0.0
2022-09-02 00:00:00-04:00,276.03640854688007,276.67963506822895,270.4524854327552,272.11181640625,2753600,0.0,0.0
2022-09-06 00:00:00-04:00,273.3423574271338,274.5355839545885,267.78639907574416,269.9118347167969,4110000,0.0,0.0
2022-09-07 00:00:00-04:00,270.75083099018553,277.5186786024868,270.6203080522411,277.30426025390625,3016000,0.0,0.0
2022-09-08 00:00:00-04:00,275.9339391600166,279.8398982098386,274.57292161495013,279.5695495605469,2703200,0.0,0.0
2022-09-09 00:00:00-04:00,279.17801356299077,281.9839438304833,278.1059502542928,279.4483337402344,2769200,0.0,0.0
2022-09-12 00:00:00-04:00,280.40848919245525,282.300872549721,276.260175718013,277.3695068359375,3632900,0.0,0.0
2022-09-13 00:00:00-04:00,272.21438718866017,274.14403839605086,258.52023329442585,259.0888671875,4797200,0.0,0.0
2022-09-14 00:00:00-04:00,260.45924735733854,260.5897703020332,254.65160219130917,257.606689453125,4194400,0.0,0.0
2022-09-15 00:00:00-04:00,259.05159824356934,259.1634587828124,252.19985572729172,253.13206481933594,3896100,0.0,0.0
2022-09-16 00:00:00-04:00,250.8108497078454,257.81174922871816,250.67102403107492,257.2617492675781,9535100,0.0,0.0
2022-09-19 00:00:00-04:00,255.03375976822642,262.1651823298023,254.96852675057136,261.41009521484375,3047200,0.0,0.0
2022-09-20 00:00:00-04:00,258.11006475102533,259.8812563827782,252.97358341505387,255.5837860107422,2940700,0.0,0.0
2022-09-21 00:00:00-04:00,257.2896981909708,261.1397261251232,253.10408865371446,253.16001892089844,3173500,0.0,0.0
