Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-09-19 09:30:00-04:00,502.1600036621094,505.25,501.0299987792969,502.75,235190,0.0,0.0
2022-09-19 10:30:00-04:00,502.80999755859375,503.95001220703125,501.70001220703125,501.8800048828125,150058,0.0,0.0
2022-09-19 11:30:00-04:00,502.010009765625,502.0199890136719,498.8900146484375,499.9649963378906,208256,0.0,0.0
2022-09-19 12:30:00-04:00,499.94500732421875,503.3599853515625,499.94000244140625,503.0150146484375,116072,0.0,0.0
2022-09-19 13:30:00-04:00,503.05999755859375,503.1300048828125,500.57000732421875,501.1382141113281,99835,0.0,0.0
2022-09-19 14:30:00-04:00,501.33099365234375,505.3299865722656,500.5299987792969,504.7699890136719,167505,0.0,0.0
2022-09-19 15:30:00-04:00,504.8500061035156,506.7099914550781,504.5199890136719,506.70001220703125,190916,0.0,0.0
2022-09-20 09:30:00-04:00,503.0,503.42999267578125,497.6600036621094,500.4997863769531,346110,0.0,0.0
2022-09-20 10:30:00-04:00,500.4849853515625,500.6700134277344,497.8800048828125,498.43310546875,192038,0.0,0.0
2022-09-20 11:30:00-04:00,498.4150085449219,500.67999267578125,497.79998779296875,498.6199951171875,128184,0.0,0.0
2022-09-20 12:30:00-04:00,498.7300109863281,498.8299865722656,496.42999267578125,496.54998779296875,158301,0.0,0.0
2022-09-20 13:30:00-04:00,496.3999938964844,496.9700012207031,493.4200134277344,496.739990234375,217242,0.0,0.0
2022-09-20 14:30:00-04:00,496.32501220703125,498.75,494.9750061035156,498.3900146484375,168921,0.0,0.0
2022-09-20 15:30:00-04:00,498.3900146484375,500.79998779296875,497.4599914550781,499.55999755859375,264644,0.0,0.0
2022-09-21 09:30:00-04:00,502.5,506.42999267578125,501.55999755859375,506.2998962402344,300080,0.0,0.0
2022-09-21 10:30:00-04:00,506.2099914550781,506.239013671875,500.75,501.8525085449219,133540,0.0,0.0
2022-09-21 11:30:00-04:00,502.0,502.82000732421875,501.3500061035156,502.54998779296875,90146,0.0,0.0
2022-09-21 12:30:00-04:00,502.7049865722656,503.2799987792969,500.83428955078125,501.42999267578125,101916,0.0,0.0
2022-09-21 13:30:00-04:00,501.510009765625,504.20001220703125,493.7799987792969,497.156005859375,283224,0.0,0.0
2022-09-21 14:30:00-04:00,497.0,506.2420959472656,495.5,498.6600036621094,363659,0.0,0.0
2022-09-21 15:30:00-04:00,498.2200012207031,499.2699890136719,493.0,493.0,398959,0.0,0.0
2022-09-22 09:30:00-04:00,494.0,494.0,487.3999938964844,488.5400085449219,444806,0.0,0.0
2022-09-22 10:30:00-04:00,488.4700012207031,488.6842041015625,484.4100036621094,486.42999267578125,324587,0.0,0.0
2022-09-22 11:30:00-04:00,486.5,488.42999267578125,485.510009765625,487.31878662109375,204857,0.0,0.0
