Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-16 00:00:00-04:00,178.46096384656903,180.0025099612496,176.07404932771448,178.4907989501953,21156700,0.0,0.0
2022-08-17 00:00:00-04:00,175.79557871583884,177.16805418847937,173.2197135922756,173.89601135253906,20118100,0.0,0.0
2022-08-18 00:00:00-04:00,173.3887699360026,174.801020371913,170.92230545466154,173.70703125,18844500,0.0,0.0
2022-08-19 00:00:00-04:00,169.2713474448919,171.37979056694337,166.1385406243181,167.0435791015625,26240800,0.0,0.0
2022-08-22 00:00:00-04:00,164.5870746639757,164.5870746639757,161.3746869564038,162.16038513183594,19499700,0.0,0.0
2022-08-23 00:00:00-04:00,161.59349261049059,164.14947778082166,159.82320563884807,160.23097229003906,18111800,0.0,0.0
2022-08-24 00:00:00-04:00,159.7237569285562,164.55724090526346,158.8982836678131,162.36923217773438,20891500,0.0,0.0
2022-08-25 00:00:00-04:00,164.2787366130869,167.95856079141313,163.12507734542166,167.85910034179688,15550500,0.0,0.0
2022-08-26 00:00:00-04:00,167.56078111916258,169.98747108463405,160.7879384121691,160.8973388671875,24023600,0.0,0.0
2022-08-29 00:00:00-04:00,159.78343540393556,162.1603948486427,158.14242877336173,158.3015594482422,20052700,0.0,0.0
2022-08-30 00:00:00-04:00,159.47514931311377,160.77799962994933,155.0593711694151,156.30255126953125,19567900,0.0,0.0
2022-08-31 00:00:00-04:00,166.15845721205108,166.9242450912224,161.25534787740136,162.04103088378906,40953000,0.0,0.0
2022-09-01 00:00:00-04:00,162.68749201325986,166.4468667188068,159.47511948455926,164.45777893066406,30145700,0.0,0.0
2022-09-02 00:00:00-04:00,166.53636952107883,167.01374633389952,158.3512776451919,159.44528198242188,22634200,0.0,0.0
2022-09-06 00:00:00-04:00,159.22647366039627,160.80779471201183,156.82961938183863,157.6749725341797,19339800,0.0,0.0
2022-09-07 00:00:00-04:00,156.89923731309446,160.08178987494838,155.95442366059075,159.514892578125,16831200,0.0,0.0
2022-09-08 00:00:00-04:00,157.84406830594708,161.3448518911428,156.87935951342874,161.17578125,22530800,0.0,0.0
2022-09-09 00:00:00-04:00,162.35929355006496,168.61496807607523,162.13055269957323,168.2270965576172,22086800,0.0,0.0
2022-09-12 00:00:00-04:00,166.47669062097245,170.45486592960484,166.36729019296368,168.0381317138672,23220400,0.0,0.0
2022-09-13 00:00:00-04:00,160.65859632601516,160.74811680005658,151.8369978106444,152.29449462890625,44444100,0.0,0.0
2022-09-14 00:00:00-04:00,152.49342225887582,152.70226798539755,148.23677546226304,150.64356994628906,43064200,0.0,0.0
2022-09-15 00:00:00-04:00,148.98267527499826,153.35866224787844,147.8886709440106,148.73403930664062,34606300,0.0,0.0
2022-09-16 00:00:00-04:00,147.2422128330877,147.76931983378952,143.50271842746383,145.49180603027344,40122800,0.0,0.0
2022-09-19 00:00:00-04:00,144.44754138324845,147.76931390452572,144.30830586365997,147.21237182617188,22169500,0.0,0.0
2022-09-20 00:00:00-04:00,144.9846015487705,148.0279033081881,144.42765941966596,145.29290771484375,23217400,0.0,0.0
2022-09-21 00:00:00-04:00,145.59128066963206,148.78377326050975,141.22523356298106,141.34457397460938,38338600,0.0,0.0
2022-09-22 00:00:00-04:00,140.7776964430799,143.7911633394302,140.1013986788416,142.040771484375,34418500,0.0,0.0
2022-09-23 00:00:00-04:00,140.64838946509272,141.8418390501483,138.13219473829278,139.64390563964844,31710700,0.0,0.0
2022-09-26 00:00:00-04:00,139.35548564952038,141.4639290253509,135.44693542815818,135.62594604492188,30497000,0.0,0.0
2022-09-27 00:00:00-04:00,137.16750126191505,138.65931720321777,133.38823117550757,133.6667022705078,30826500,0.0,0.0
2022-09-28 00:00:00-04:00,133.8854895254675,141.25506316735775,133.53740827992252,140.8373565673828,32658500,0.0,0.0
2022-09-29 00:00:00-04:00,138.5996269328111,139.07700371578247,134.4623210123011,135.6657257080078,38985400,0.0,0.0
2022-09-30 00:00:00-04:00,135.3077040962049,140.22075351614527,134.76070190208554,134.93971252441406,33166400,0.0,0.0
2022-10-03 00:00:00-04:00,136.39174851519365,138.85821311410479,135.35742954646815,137.85372924804688,27723100,0.0,0.0
2022-10-04 00:00:00-04:00,139.723478817418,141.61310616860757,138.57974422019424,139.51461791992188,34670700,0.0,0.0
2022-10-05 00:00:00-04:00,137.4857270591219,139.4449793694028,134.0445991671746,138.2216796875,27979300,0.0,0.0
2022-10-06 00:00:00-04:00,136.96857801576914,140.6782222669857,135.85469377799646,138.31121826171875,36231100,0.0,0.0
2022-10-07 00:00:00-04:00,136.0138158739346,137.5354667997412,131.71739419387347,132.7218780517578,33214800,0.0,0.0
2022-10-10 00:00:00-04:00,132.82134724108394,135.36737731893072,131.15050551778677,133.06002807617188,24024000,0.0,0.0
2022-10-11 00:00:00-04:00,130.9018502940624,131.93618434589624,126.29711522482599,127.83865356445312,38481400,0.0,0.0
2022-10-12 00:00:00-04:00,127.61986976127854,128.9624948076411,125.5611567777746,126.80433654785156,34605200,0.0,0.0
2022-10-13 00:00:00-04:00,122.85599111732918,130.42446984012597,121.86144734390271,129.5791015625,34325700,0.0,0.0
2022-10-14 00:00:00-04:00,130.2852461198938,131.0709290948318,125.82968627274843,126.0683822631836,23559400,0.0,0.0
2022-10-17 00:00:00-04:00,129.589055559199,134.05454734979827,129.46969998808723,133.3086395263672,29612200,0.0,0.0
2022-10-18 00:00:00-04:00,136.34201056509087,137.08791844061363,130.68305372137272,132.07542419433594,25445000,0.0,0.0
2022-10-19 00:00:00-04:00,132.16494098455863,136.2525171047217,131.4985983789064,132.50308227539062,30691000,0.0,0.0
2022-10-20 00:00:00-04:00,132.20471811090155,136.02377835804865,130.5935617909642,130.81236267089844,26356300,0.0,0.0
2022-10-21 00:00:00-04:00,125.620819788412,129.4100290826357,124.75557157413418,129.30062866210938,46348600,0.0,0.0
2022-10-24 00:00:00-04:00,126.55569790256348,132.75170149571628,123.8903202286884,129.01222229003906,63563400,0.0,0.0
2022-10-25 00:00:00-04:00,130.16590441846992,137.59514821908343,129.87747820261947,136.7597198486328,38433200,0.0,0.0
2022-10-26 00:00:00-04:00,130.96153139210486,134.8104265434671,127.82872422697164,129.1116943359375,82791500,0.0,0.0
2022-10-27 00:00:00-04:00,97.44541468558529,101.94074977611926,95.85413837496334,97.40563201904297,232316600,0.0,0.0
2022-10-28 00:00:00-04:00,99.0366839818627,100.29975140388166,96.977978399926,98.65875244140625,95928300,0.0,0.0
2022-10-31 00:00:00-04:00,97.6841081048371,98.77810493364747,92.09476836727167,92.65171813964844,121361400,0.0,0.0
2022-11-01 00:00:00-04:00,93.81533176674337,96.95808667436746,93.03958870687946,94.68058013916016,110189600,0.0,0.0
2022-11-02 00:00:00-04:00,93.69598746471097,94.68058388054013,89.98634266769147,90.04601287841797,71821100,0.0,0.0
2022-11-03 00:00:00-04:00,89.58851070912392,89.96643463580325,87.92762432145074,88.42489624023438,60664000,0.0,0.0
2022-11-04 00:00:00-04:00,89.85703026060979,90.89135671678976,87.6093591618386,90.29463195800781,55638100,0.0,0.0
2022-11-07 00:00:00-05:00,94.26285863196216,96.35139906077521,92.59202477135834,96.19227600097656,81987300,0.0,0.0
2022-11-08 00:00:00-05:00,95.39663195123704,97.26637900394556,94.27280027746701,95.94363403320312,52088300,0.0,0.0
2022-11-09 00:00:00-05:00,101.16500254187473,104.3276523167038,100.19034622152999,100.91636657714844,107677300,0.0,0.0
2022-11-10 00:00:00-05:00,106.53553748789649,112.13481650273391,104.0392303573628,111.2596206665039,80671000,0.0,0.0
2022-11-11 00:00:00-05:00,108.6340286658861,114.27309050503992,108.21631447990744,112.4033432006836,59961700,0.0,0.0
2022-11-14 00:00:00-05:00,110.3844217272286,115.63561213348963,110.195463552089,113.5968017578125,53395000,0.0,0.0
2022-11-15 00:00:00-05:00,115.43670880464906,118.0921391651889,113.78576989580782,116.44120025634766,50670500,0.0,0.0
2022-11-16 00:00:00-05:00,113.87528059400255,115.44666183287059,112.04532339514464,112.61221313476562,33287800,0.0,0.0
2022-11-17 00:00:00-05:00,109.80758480978359,111.71710708836535,109.20091248360391,110.84190368652344,35093800,0.0,0.0
2022-11-18 00:00:00-05:00,113.17909619324597,113.69625567046505,110.01644636211768,111.43864440917969,33357700,0.0,0.0
2022-11-21 00:00:00-05:00,110.91152846962379,111.7568968249616,108.59424703122306,109.26058959960938,24351100,0.0,0.0
2022-11-22 00:00:00-05:00,109.26059661580209,111.01099605491795,107.72899805504672,110.83197784423828,29029000,0.0,0.0
2022-11-23 00:00:00-05:00,111.11043455672701,112.05524813167703,110.12583831924255,111.62759399414062,21343100,0.0,0.0
2022-11-25 00:00:00-05:00,110.69274646832241,112.1149446434369,110.41426778407323,110.8021469116211,12007600,0.0,0.0
2022-11-28 00:00:00-05:00,110.17556534039694,111.4286927029082,107.78865860772653,108.18647766113281,23309400,0.0,0.0
2022-11-29 00:00:00-05:00,108.94234304545647,110.33470606555612,107.94779911506643,108.86277770996094,23899200,0.0,0.0
2022-11-30 00:00:00-05:00,108.91249939210816,117.51530523222728,108.78320383513544,117.45562744140625,43348600,0.0,0.0
2022-12-01 00:00:00-05:00,118.54963510710101,120.5387229953931,117.75400450444506,119.78287506103516,36551400,0.0,0.0
2022-12-02 00:00:00-05:00,117.18710865934092,123.36322532044333,116.96830778897609,122.81622314453125,39950500,0.0,0.0
2022-12-05 00:00:00-05:00,121.08571851877701,123.98978485438487,120.68789944551497,121.76200866699219,35474900,0.0,0.0
2022-12-06 00:00:00-05:00,119.25575467517517,119.89226212136995,113.11941345793497,113.49734497070312,43689200,0.0,0.0
2022-12-07 00:00:00-05:00,113.13930187700946,115.2477298221323,112.264098499547,113.3083724975586,29461100,0.0,0.0
2022-12-08 00:00:00-05:00,115.75495868721893,116.69977231445003,113.96477671294508,114.70074462890625,30619400,0.0,0.0
2022-12-09 00:00:00-05:00,114.67091433961178,116.89869054393611,113.2487162636341,115.26763916015625,26033400,0.0,0.0
2022-12-12 00:00:00-05:00,114.55155851773353,115.08861309587873,112.52268819621852,114.08412170410156,24747100,0.0,0.0
2022-12-13 00:00:00-05:00,121.46363838626145,122.62726046433697,117.99268245383705,119.49444580078125,44701100,0.0,0.0
2022-12-14 00:00:00-05:00,118.73858142362373,123.46266438405227,118.73858142362373,120.92657470703125,36922000,0.0,0.0
2022-12-15 00:00:00-05:00,117.68437946643277,117.98273807859607,113.38795019647951,115.51627349853516,34531000,0.0,0.0
2022-12-16 00:00:00-05:00,119.57401952330868,122.63720904770412,118.17170894596907,118.77838134765625,67064000,0.0,0.0
2022-12-19 00:00:00-05:00,116.19255360221243,117.15726229915948,113.70619411019094,113.85537719726562,29769900,0.0,0.0
2022-12-20 00:00:00-05:00,112.64203661551196,116.68982971106637,111.84639851424974,116.45113372802734,28742500,0.0,0.0
2022-12-21 00:00:00-05:00,116.06326563545637,119.68340468534029,114.98916403142952,119.10657501220703,20392800,0.0,0.0
2022-12-22 00:00:00-05:00,116.56053766173837,117.9727957133352,113.75592427271405,116.4809799194336,23618100,0.0,0.0
2022-12-23 00:00:00-05:00,115.39692266697665,117.53519347992092,114.90959830097411,117.39595794677734,17796600,0.0,0.0
2022-12-27 00:00:00-05:00,117.28656849563204,117.95291112202567,115.41682859854049,116.24229431152344,21392300,0.0,0.0
2022-12-28 00:00:00-05:00,115.61573384420318,117.50536886114594,114.87977344796354,114.98917388916016,19612500,0.0,0.0
2022-12-29 00:00:00-05:00,115.76490387989335,120.3696391030878,115.13833640784365,119.60384368896484,22366200,0.0,0.0
2022-12-30 00:00:00-05:00,117.51530471095369,119.76296834403355,117.09759052812905,119.68340301513672,19583800,0.0,0.0
2023-01-03 00:00:00-05:00,122.14988002190493,125.68051385944831,121.61282541184728,124.05940246582031,35528500,0.0,0.0
2023-01-04 00:00:00-05:00,126.68500406309886,128.34589820589886,125.16335305233501,126.67506408691406,32397100,0.0,0.0
2023-01-05 00:00:00-05:00,125.44181270064794,127.81877947591597,123.86049162591854,126.24739837646484,25447100,0.0,0.0
2023-01-06 00:00:00-05:00,128.2663337333473,129.6189141048586,125.35231967251656,129.31060791015625,27584500,0.0,0.0
2023-01-09 00:00:00-05:00,130.44439260111574,132.224619655479,128.57464505477242,128.76361083984375,26649100,0.0,0.0
2023-01-10 00:00:00-05:00,126.57558954488267,132.71193072520404,126.4562491417937,132.26438903808594,28684400,0.0,0.0
