timestamp,volume,vw,open,close,high,low,t,trades,vwap,pre_market,after_market
2023-11-10 05:00:00,28036164.0,367.5711,361.49,369.67,370.1,361.07,1699592400000,382843,,,
2023-11-13 05:00:00,19986506.0,367.1673,368.22,366.68,368.47,365.9,1699851600000,340608,,,
2023-11-14 05:00:00,27683862.0,370.2471,371.01,370.27,371.95,367.3454,1699938000000,409291,,,
2023-11-15 05:00:00,26856895.0,369.819,371.28,369.67,373.13,367.11,1700024400000,399873,,,
2023-11-16 05:00:00,27182315.0,374.8465,370.96,376.17,376.35,370.18,1700110800000,405563,,,
2023-11-17 05:00:00,39800371.0,370.7359,373.61,369.85,374.37,367.0,1700197200000,560741,,,
2023-11-20 05:00:00,52528964.0,375.7212,371.22,377.44,378.87,371.0,1700456400000,771744,,,
2023-11-21 05:00:00,28422845.0,373.1602,375.67,373.07,376.2215,371.12,1700542800000,460034,,,
2023-11-22 05:00:00,23173184.0,377.8874,378.0,377.85,379.7899,374.965,1700629200000,405032,,,
2023-11-24 05:00:00,10026649.0,376.8156,377.33,377.43,377.97,375.135,1700802000000,201902,,,
2023-11-27 05:00:00,22179228.0,378.5792,376.78,378.61,380.64,376.2,1701061200000,352779,,,
2023-11-28 05:00:00,20354067.0,381.5382,378.35,382.7,383.0,378.16,1701147600000,358980,,,
2023-11-29 05:00:00,28963399.0,379.514,383.76,378.85,384.3,377.44,1701234000000,405555,,,
2023-11-30 05:00:00,30545295.0,378.1431,378.49,378.91,380.09,375.47,1701320400000,364027,,,
2023-12-01 05:00:00,33036672.0,374.0143,376.76,374.51,378.16,371.31,1701406800000,516939,,,
2023-12-04 05:00:00,32063301.0,367.2104,369.1,369.14,369.52,362.9,1701666000000,504198,,,
2023-12-05 05:00:00,23017535.0,371.2053,366.45,372.52,373.075,365.621,1701752400000,373673,,,
2023-12-06 05:00:00,21174417.0,369.9703,373.54,368.8,374.18,368.03,1701838800000,326371,,,
2023-12-07 05:00:00,23118104.0,369.8581,368.23,370.95,371.4527,366.32,1701925200000,324952,,,
2023-12-08 05:00:00,20142366.0,372.7762,369.2,374.23,374.46,368.23,1702011600000,297366,,,
2023-12-11 05:00:00,27708757.0,369.5369,368.48,371.3,371.6,366.1,1702270800000,414479,,,
2023-12-12 05:00:00,24834333.0,372.7849,370.85,374.38,374.42,370.46,1702357200000,341947,,,
2023-12-13 05:00:00,30605531.0,374.3346,376.02,374.37,377.6361,370.77,1702443600000,397694,,,
2023-12-14 05:00:00,43270261.0,367.279,373.31,365.93,373.76,364.13,1702530000000,625496,,,
2023-12-15 05:00:00,78502324.0,370.1111,366.85,370.73,372.4,366.28,1702616400000,447189,,,
2023-12-18 05:00:00,21802878.0,371.7442,369.45,372.65,373.0,368.68,1702875600000,338225,,,
2023-12-19 05:00:00,20593658.0,372.2648,371.49,373.26,373.26,369.84,1702962000000,306094,,,
2023-12-20 05:00:00,26316623.0,373.0735,375.0,370.62,376.03,370.53,1703048400000,396010,,,
2023-12-21 05:00:00,17608006.0,372.3574,372.56,373.54,374.41,370.04,1703134800000,289267,,,
2023-12-22 05:00:00,17102684.0,374.4106,373.68,374.58,375.18,372.71,1703221200000,282280,,,
2023-12-26 05:00:00,12673050.0,374.7134,375.0,374.66,376.94,373.5,1703566800000,264666,,,
2023-12-27 05:00:00,14905412.0,373.7921,373.69,374.07,375.06,372.8116,1703653200000,266403,,,
2023-12-28 05:00:00,14327013.0,375.4457,375.37,375.28,376.458,374.16,1703739600000,278146,,,
2023-12-29 05:00:00,18730838.0,375.8532,376.0,376.04,377.16,373.48,1703826000000,296401,,,
2024-01-02 05:00:00,25258633.0,370.0458,373.86,370.87,375.9,366.771,1704171600000,458059,,,
2024-01-03 05:00:00,23013465.0,371.1638,369.01,370.6,373.2562,368.51,1704258000000,373400,,,
2024-01-04 05:00:00,20901502.0,369.8079,370.665,367.94,373.1,367.17,1704344400000,336221,,,
2024-01-05 05:00:00,21004575.0,368.9509,368.97,367.75,372.06,366.5,1704430800000,327543,,,
2024-01-08 05:00:00,23132275.0,372.9106,369.3,374.69,375.2,369.01,1704690000000,370000,,,
2024-01-09 05:00:00,20828828.0,374.4701,372.01,375.79,375.99,371.19,1704776400000,348112,,,
2024-01-10 05:00:00,25497145.0,381.6297,376.37,382.77,384.17,376.32,1704862800000,425875,,,
2024-01-11 05:00:00,27850846.0,384.6284,386.0,384.63,390.68,380.38,1704949200000,462956,,,
2024-01-12 05:00:00,21641153.0,387.404,385.49,388.47,388.68,384.65,1705035600000,349003,,,
2024-01-16 05:00:00,27142268.0,390.7025,393.66,390.27,394.03,387.6229,1705381200000,461337,,,
2024-01-17 05:00:00,21698908.0,388.3601,387.98,389.47,390.11,384.81,1705467600000,363161,,,
2024-01-18 05:00:00,23391588.0,392.7206,391.72,393.87,393.99,390.12,1705554000000,369691,,,
2024-01-19 05:00:00,29331136.0,396.7214,395.76,398.67,398.67,393.5,1705640400000,425457,,,
2024-01-22 05:00:00,27016902.0,396.8531,400.02,396.51,400.62,393.59,1705899600000,450387,,,
2024-01-23 05:00:00,20525882.0,397.3286,395.75,398.9,399.38,393.93,1705986000000,318881,,,
2024-01-24 05:00:00,24362953.0,403.082,401.54,402.56,405.63,400.45,1706072400000,412572,,,
2024-01-25 05:00:00,21008155.0,404.8272,404.32,404.87,407.01,402.5294,1706158800000,386008,,,
2024-01-26 05:00:00,17803271.0,404.0245,404.37,403.93,406.17,402.43,1706245200000,337194,,,
2024-01-29 05:00:00,24479936.0,408.1096,406.06,409.72,409.98,404.33,1706504400000,446367,,,
2024-01-30 05:00:00,33443110.0,408.7068,412.26,408.59,413.05,406.4501,1706590800000,606541,,,
2024-01-31 05:00:00,47855797.0,403.0427,406.96,397.58,415.32,397.21,1706677200000,736134,,,
2024-02-01 05:00:00,30656726.0,404.4632,401.83,403.78,408.0,401.8,1706763600000,476057,,,
2024-02-02 05:00:00,28186570.0,409.8995,403.81,411.22,412.65,403.56,1706850000000,474633,,,
2024-02-05 05:00:00,25352286.0,406.2356,409.9,405.65,411.16,403.99,1707109200000,455599,,,
2024-02-06 05:00:00,18382624.0,404.8658,405.88,405.49,407.97,402.91,1707195600000,342464,,,
2024-02-07 05:00:00,22340526.0,411.9182,407.44,414.05,414.3,407.4,1707282000000,352956,,,
2024-02-08 05:00:00,21225257.0,413.833,414.05,414.11,415.56,412.53,1707368400000,323852,,,
2024-02-09 05:00:00,22010344.0,418.7587,415.25,420.55,420.82,415.09,1707454800000,369746,,,
2024-02-12 05:00:00,21202921.0,416.8165,420.555,415.26,420.74,414.75,1707714000000,401543,,,
2024-02-13 05:00:00,27824936.0,406.7192,404.94,406.32,410.071,403.39,1707800400000,544613,,,
2024-02-14 05:00:00,20394390.0,407.4282,408.07,409.49,409.84,404.57,1707886800000,384409,,,
2024-02-15 05:00:00,21825525.0,406.0888,408.14,406.56,409.13,404.29,1707973200000,412617,,,
2024-02-16 05:00:00,22296495.0,405.1959,407.96,404.06,408.29,403.44,1708059600000,371675,,,
2024-02-20 05:00:00,24307915.0,401.4432,403.24,402.79,404.49,398.01,1708405200000,450376,,,
2024-02-21 05:00:00,18576472.0,400.2873,400.17,402.18,402.29,397.22,1708491600000,372891,,,
2024-02-22 05:00:00,26924129.0,410.8021,410.19,411.65,412.83,408.57,1708578000000,438851,,,
2024-02-23 05:00:00,16290899.0,411.3814,415.67,410.34,415.86,408.97,1708664400000,339007,,,
2024-02-26 05:00:00,16193505.0,408.6943,411.455,407.54,412.16,407.36,1708923600000,360536,,,
2024-02-27 05:00:00,14835827.0,406.5203,407.99,407.48,408.32,403.85,1709010000000,329867,,,
2024-02-28 05:00:00,13152525.0,407.2066,408.175,407.72,409.3,405.3201,1709096400000,288488,,,
2024-02-29 05:00:00,31947263.0,411.6895,408.64,413.64,414.2,405.92,1709182800000,381314,,,
2024-03-01 05:00:00,17805495.0,414.0684,411.27,415.5,415.87,410.88,1709269200000,394307,,,
2024-03-04 05:00:00,17595956.0,415.1331,413.44,414.92,417.35,412.32,1709528400000,397492,,,
2024-03-05 05:00:00,26886877.0,403.9324,413.96,402.65,414.25,400.64,1709614800000,538262,,,
2024-03-06 05:00:00,22320549.0,402.2288,402.97,402.09,405.16,398.39,1709701200000,449326,,,
2024-03-07 05:00:00,18695839.0,407.6397,406.12,409.14,409.78,402.24,1709787600000,356884,,,
2024-03-08 05:00:00,18002186.0,407.1068,407.96,406.22,410.42,404.33,1709874000000,372186,,,
2024-03-11 04:00:00,16120752.0,403.871,403.762,404.52,405.68,401.26,1710129600000,361478,,,
2024-03-12 04:00:00,22457003.0,413.4651,407.62,415.28,415.57,406.79,1710216000000,390705,,,
2024-03-13 04:00:00,17115931.0,414.9263,418.1,415.1,418.18,411.45,1710302400000,335667,,,
2024-03-14 04:00:00,34155379.0,424.5338,420.24,425.22,427.82,417.99,1710388800000,595703,,,
2024-03-15 04:00:00,45079903.0,416.9739,419.29,416.42,422.6,412.79,1710475200000,502616,,,
2024-03-18 04:00:00,20105977.0,417.9454,414.25,417.32,420.73,413.78,1710734400000,378727,,,
2024-03-19 04:00:00,19824715.0,420.2883,417.83,421.41,421.6656,415.55,1710820800000,333781,,,
2024-03-20 04:00:00,17856165.0,423.7712,422.0,425.23,425.96,420.66,1710907200000,341852,,,
2024-03-21 04:00:00,21221222.0,429.2339,429.83,429.37,430.82,427.16,1710993600000,382102,,,
2024-03-22 04:00:00,17648473.0,428.396,429.7,428.74,429.86,426.07,1711080000000,314771,,,
2024-03-25 04:00:00,18060450.0,423.6345,425.24,422.86,427.41,421.61,1711339200000,392629,,,
2024-03-26 04:00:00,16725647.0,422.7992,425.61,421.65,425.99,421.35,1711425600000,318246,,,
2024-03-27 04:00:00,16704978.0,420.9515,424.44,421.43,424.45,419.01,1711512000000,333518,,,
2024-03-28 04:00:00,21871161.0,420.7417,420.96,420.72,421.87,419.12,1711598400000,307365,,,
2024-04-01 04:00:00,16315961.0,424.3187,423.95,424.57,427.89,422.22,1711944000000,365011,,,
2024-04-02 04:00:00,17911992.0,420.9424,420.11,421.44,422.38,417.84,1712030400000,364604,,,
2024-04-03 04:00:00,16502264.0,421.2183,419.73,420.45,423.26,419.085,1712116800000,337782,,,
2024-04-04 04:00:00,19370875.0,421.9102,424.99,417.88,428.67,417.57,1712203200000,371919,,,
2024-04-05 04:00:00,16549091.0,424.2188,420.01,425.52,426.51,418.32,1712289600000,353310,,,
2024-04-08 04:00:00,14272387.0,424.9753,425.17,424.59,427.28,423.3,1712548800000,316897,,,
2024-04-09 04:00:00,12512289.0,424.8551,426.44,426.28,427.74,421.62,1712635200000,298321,,,
2024-04-10 04:00:00,16216581.0,421.8454,422.19,423.26,424.03,419.7,1712721600000,377856,,,
2024-04-11 04:00:00,17966423.0,426.7616,425.82,427.93,429.37,422.36,1712808000000,345478,,,
2024-04-12 04:00:00,18742900.0,422.2862,424.05,421.9,425.1794,419.77,1712894400000,372084,,,
2024-04-15 04:00:00,20273538.0,417.9412,426.6,413.64,426.82,413.43,1713153600000,419801,,,
2024-04-16 04:00:00,15379191.0,415.566,414.57,414.58,418.4,413.7301,1713240000000,344527,,,
2024-04-17 04:00:00,15855485.0,413.5457,417.25,411.84,418.88,410.33,1713326400000,353077,,,
2024-04-18 04:00:00,20012417.0,407.0261,410.63,404.27,411.89,403.95,1713412800000,422710,,,
2024-04-19 04:00:00,30250229.0,400.5771,404.03,399.12,405.48,397.77,1713499200000,470290,,,
2024-04-22 04:00:00,20263655.0,400.2463,400.08,400.96,402.85,395.75,1713758400000,395626,,,
2024-04-23 04:00:00,15734501.0,406.8605,404.235,407.57,408.2,403.06,1713844800000,332315,,,
2024-04-24 04:00:00,15047330.0,408.7851,409.56,409.06,412.47,406.78,1713931200000,340118,,,
2024-04-25 04:00:00,40549850.0,397.661,394.03,399.04,399.8899,388.03,1714017600000,782682,,,
2024-04-26 04:00:00,29693254.0,408.9117,412.17,406.32,413.0,405.7601,1714104000000,532056,,,
2024-04-29 04:00:00,19582091.0,401.615,405.25,402.25,406.32,399.19,1714363200000,424047,,,
2024-04-30 04:00:00,28781374.0,393.8985,401.49,389.33,402.16,389.17,1714449600000,511476,,,
2024-05-01 04:00:00,23562481.0,395.2703,392.61,394.94,401.7199,390.31,1714536000000,459339,,,
2024-05-02 04:00:00,17709364.0,397.31,397.66,397.84,399.93,394.6515,1714622400000,336629,,,
2024-05-03 04:00:00,17446724.0,405.7904,402.28,406.66,407.15,401.86,1714708800000,356126,,,
2024-05-06 04:00:00,16996639.0,411.0587,408.76,413.54,413.93,406.3701,1714968000000,351011,,,
2024-05-07 04:00:00,20018228.0,410.7931,414.66,409.34,414.67,409.09,1715054400000,334643,,,
2024-05-08 04:00:00,11792308.0,410.4116,408.17,410.54,412.23,406.7132,1715140800000,272545,,,
2024-05-09 04:00:00,14647327.0,411.6659,410.57,412.32,412.72,409.1,1715227200000,259284,,,
2024-05-10 04:00:00,13395681.0,414.2666,412.935,414.74,415.38,411.8,1715313600000,319659,,,
2024-05-13 04:00:00,15440226.0,413.8789,418.01,413.72,418.348,410.82,1715572800000,342746,,,
2024-05-14 04:00:00,15109306.0,414.905,412.02,416.56,417.49,411.55,1715659200000,340286,,,
2024-05-15 04:00:00,22239533.0,421.8711,417.9,423.08,423.81,417.27,1715745600000,414733,,,
2024-05-16 04:00:00,16915050.0,422.181,421.8,420.99,425.42,420.35,1715832000000,363227,,,
2024-05-17 04:00:00,15352239.0,420.0833,422.54,420.21,422.92,418.025,1715918400000,291491,,,
2024-05-20 04:00:00,16235137.0,424.8479,420.21,425.34,426.77,419.99,1716177600000,325279,,,
2024-05-21 04:00:00,21451855.0,429.2546,426.825,429.04,432.97,424.85,1716264000000,391817,,,
2024-05-22 04:00:00,18073698.0,430.0097,430.09,430.52,432.41,427.13,1716350400000,326622,,,
2024-05-23 04:00:00,17189689.0,429.2099,432.97,427.0,433.6,425.424,1716436800000,363757,,,
2024-05-24 04:00:00,11855285.0,428.8383,427.19,430.16,431.055,424.41,1716523200000,301686,,,
2024-05-28 04:00:00,15714424.0,429.0926,429.63,430.32,430.82,426.6,1716868800000,380656,,,
2024-05-29 04:00:00,15517130.0,429.2916,425.69,429.17,430.94,425.69,1716955200000,332791,,,
2024-05-30 04:00:00,28388472.0,418.0679,424.3,414.67,424.3,414.24,1717041600000,553473,,,
2024-05-31 04:00:00,47949650.0,411.8761,416.75,415.13,416.75,404.51,1717128000000,602156,,,
2024-06-03 04:00:00,17477275.0,412.8063,415.525,413.52,416.43,408.9234,1717387200000,447157,,,
2024-06-04 04:00:00,14343917.0,413.9793,412.43,416.07,416.44,409.675,1717473600000,316575,,,
2024-06-05 04:00:00,16988038.0,421.7613,417.81,424.01,424.08,416.3,1717560000000,362676,,,
2024-06-06 04:00:00,14832341.0,423.6284,424.01,424.52,425.31,420.58,1717646400000,339049,,,
2024-06-07 04:00:00,13608450.0,424.4684,426.2,423.85,426.28,423.0,1717732800000,242542,,,
2024-06-10 04:00:00,13653034.0,426.9313,424.7,427.87,428.08,423.89,1717992000000,366209,,,
2024-06-11 04:00:00,14550801.0,430.1587,425.475,432.68,432.82,425.25,1718078400000,351900,,,
2024-06-12 04:00:00,22366233.0,439.4047,435.32,441.06,443.4,433.25,1718164800000,493585,,,
2024-06-13 04:00:00,15960565.0,441.5155,440.85,441.58,443.39,439.37,1718251200000,358457,,,
2024-06-14 04:00:00,13567405.0,441.761,438.275,442.57,443.1376,436.721,1718337600000,324883,,,
2024-06-17 04:00:00,20765030.0,446.7907,442.585,448.37,450.94,440.72,1718596800000,438277,,,
2024-06-18 04:00:00,17003754.0,446.7191,449.705,446.34,450.14,444.89,1718683200000,381006,,,
2024-06-20 04:00:00,19850228.0,444.5529,446.3,445.7,446.53,441.27,1718856000000,444420,,,
2024-06-21 04:00:00,34486172.0,448.872,447.38,449.78,450.58,446.51,1718942400000,384957,,,
2024-06-24 04:00:00,15913719.0,448.711,449.8,447.67,452.75,446.41,1719201600000,391482,,,
2024-06-25 04:00:00,16747529.0,449.9838,448.25,450.95,451.42,446.75,1719288000000,312623,,,
2024-06-26 04:00:00,16463605.0,451.8178,449.0,452.16,453.6,448.19,1719374400000,327606,,,
2024-06-27 04:00:00,14669048.0,453.5679,452.175,452.85,456.17,451.77,1719460800000,327937,,,
2024-06-28 04:00:00,28342271.0,449.6858,453.07,446.95,455.38,446.41,1719547200000,399859,,,
2024-07-01 04:00:00,17662818.0,453.2717,448.66,456.73,457.37,445.66,1719806400000,414466,,,
2024-07-02 04:00:00,13900279.0,457.5868,453.2,459.28,459.59,453.113,1719892800000,352738,,,
2024-07-03 04:00:00,9932830.0,459.7752,458.19,460.77,461.02,457.88,1719979200000,297118,,,
2024-07-05 04:00:00,16000290.0,466.1665,459.61,467.56,468.35,458.965,1720152000000,410920,,,
2024-07-08 04:00:00,12962321.0,465.8994,466.55,466.24,467.7,464.46,1720411200000,394953,,,
2024-07-09 04:00:00,17228507.0,461.2484,467.0,459.54,467.33,458.0,1720497600000,457064,,,
2024-07-10 04:00:00,18183100.0,463.8644,461.22,466.25,466.46,458.855,1720584000000,399313,,,
2024-07-11 04:00:00,23099375.0,455.788,462.98,454.7,464.78,451.55,1720670400000,567254,,,
2024-07-12 04:00:00,16270874.0,453.8276,454.325,453.55,456.36,450.645,1720756800000,438220,,,
2024-07-15 04:00:00,14429447.0,453.9164,453.3,453.96,457.26,451.43,1721016000000,410307,,,
2024-07-16 04:00:00,17175679.0,449.2642,454.22,449.52,454.3,446.66,1721102400000,462050,,,
2024-07-17 04:00:00,21754021.0,442.4715,442.59,443.52,444.85,439.18,1721188800000,541859,,,
2024-07-18 04:00:00,20532222.0,438.845,444.34,440.37,444.65,434.4,1721275200000,512512,,,
2024-07-19 04:00:00,20805117.0,436.7164,433.1,437.11,441.14,432.0,1721361600000,483490,,,
2024-07-22 04:00:00,15808755.0,442.5844,441.79,442.94,444.6,438.9125,1721620800000,405669,,,
2024-07-23 04:00:00,13068650.0,445.1976,443.895,444.85,448.39,443.1,1721707200000,316400,,,
