Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-09-19 09:30:00-04:00,191.58999633789062,193.33999633789062,190.7100067138672,193.3000030517578,853110,0.0,0.0
2022-09-19 10:30:00-04:00,193.30999755859375,193.99000549316406,191.78500366210938,191.8249969482422,581647,0.0,0.0
2022-09-19 11:30:00-04:00,191.80999755859375,192.16000366210938,191.3300018310547,191.8699951171875,410874,0.0,0.0
2022-09-19 12:30:00-04:00,191.8300018310547,192.88999938964844,191.8300018310547,192.38999938964844,313858,0.0,0.0
2022-09-19 13:30:00-04:00,192.39999389648438,192.41000366210938,191.27999877929688,191.52999877929688,535447,0.0,0.0
2022-09-19 14:30:00-04:00,191.5399932861328,193.50999450683594,191.5399932861328,193.36000061035156,475177,0.0,0.0
2022-09-19 15:30:00-04:00,193.35499572753906,193.4949951171875,192.6199951171875,193.22000122070312,672499,0.0,0.0
2022-09-20 09:30:00-04:00,191.10000610351562,191.6199951171875,190.3300018310547,191.39999389648438,975555,0.0,0.0
2022-09-20 10:30:00-04:00,191.3699951171875,192.75900268554688,190.99000549316406,192.67999267578125,669690,0.0,0.0
2022-09-20 11:30:00-04:00,192.64999389648438,193.02999877929688,192.2899932861328,192.4600067138672,451029,0.0,0.0
2022-09-20 12:30:00-04:00,192.4499969482422,192.47999572753906,191.36000061035156,191.3748016357422,332736,0.0,0.0
2022-09-20 13:30:00-04:00,191.35000610351562,191.35000610351562,190.2899932861328,191.1199951171875,456417,0.0,0.0
2022-09-20 14:30:00-04:00,191.08999633789062,192.3000030517578,190.6300048828125,192.1300048828125,554832,0.0,0.0
2022-09-20 15:30:00-04:00,192.1300048828125,192.77999877929688,191.6999969482422,192.1999969482422,784567,0.0,0.0
2022-09-21 09:30:00-04:00,192.52999877929688,193.08999633789062,191.2899932861328,191.97999572753906,896891,0.0,0.0
2022-09-21 10:30:00-04:00,191.99000549316406,192.02000427246094,190.80999755859375,191.1999969482422,698734,0.0,0.0
2022-09-21 11:30:00-04:00,191.19000244140625,191.76499938964844,191.1199951171875,191.76499938964844,401527,0.0,0.0
2022-09-21 12:30:00-04:00,191.76499938964844,191.9561004638672,191.0,191.13999938964844,362440,0.0,0.0
2022-09-21 13:30:00-04:00,191.14999389648438,191.7899932861328,188.30999755859375,188.8000030517578,950295,0.0,0.0
2022-09-21 14:30:00-04:00,188.7100067138672,192.25,188.22000122070312,189.1199951171875,1333934,0.0,0.0
2022-09-21 15:30:00-04:00,189.07000732421875,189.55999755859375,187.0,187.02000427246094,1130252,0.0,0.0
2022-09-22 09:30:00-04:00,186.35000610351562,187.07179260253906,185.02000427246094,186.0800018310547,1071492,0.0,0.0
2022-09-22 10:30:00-04:00,186.02999877929688,186.27639770507812,184.66000366210938,185.16000366210938,870935,0.0,0.0
2022-09-22 11:30:00-04:00,185.2100067138672,186.10000610351562,184.75,185.63429260253906,792941,0.0,0.0
2022-09-22 12:30:00-04:00,185.625,186.19000244140625,185.42999267578125,185.76499938964844,649142,0.0,0.0
2022-09-22 13:30:00-04:00,185.7550048828125,186.1300048828125,185.39999389648438,185.64999389648438,769891,0.0,0.0
2022-09-22 14:30:00-04:00,185.6300048828125,186.92999267578125,185.5218963623047,186.8000030517578,848921,0.0,0.0
2022-09-22 15:30:00-04:00,186.8000030517578,187.2100067138672,185.66000366210938,185.6999969482422,1089791,0.0,0.0
2022-09-23 09:30:00-04:00,183.47000122070312,184.5800018310547,182.6199951171875,184.52000427246094,1402848,0.0,0.0
